actor,movie_or_TV_name
Actor: Hikaru Midorikawa,Dragon Ball Z: Battle of Gods
Actor: Hikaru Midorikawa,Ultra Zero Fight
Actor: Hikaru Midorikawa,This Boy Caught A Merman
Actor: Hikaru Midorikawa,Little Busters!
Actor: Hikaru Midorikawa,Fate/Zero
Actor: Hikaru Midorikawa,Shining Hearts
Actor: Hikaru Midorikawa,Fate/Zero Remix
Actor: Hikaru Midorikawa,Nagareboshi Lens
Actor: Hikaru Midorikawa,Ultraman Zero Gaiden: Killer the Beatstar Stage II: Oath of the Meteor
Actor: Hikaru Midorikawa,Ultraman Zero Gaiden: Killer the Beatstar
Actor: Hikaru Midorikawa,The World's Greatest First Love
Actor: Hikaru Midorikawa,Kill Bill: The Whole Bloody Affair
Actor: Hikaru Midorikawa,Ultraman Zero: The Revenge of Belial
Actor: Hikaru Midorikawa,Togainu no chi
Actor: Hikaru Midorikawa,Koisuru Boukun
Actor: Hikaru Midorikawa,Angel Beats!
Actor: Hikaru Midorikawa,Katanagatari
Actor: Hikaru Midorikawa,HeartCatch PreCure!
Actor: Hikaru Midorikawa,The Slayers
Actor: Hikaru Midorikawa,Lupin III vs. Detective Conan
Actor: Hikaru Midorikawa,Clannad: After Story
Actor: Hikaru Midorikawa,Earl and Fairy
Actor: Hikaru Midorikawa,Code Geass
Actor: Hikaru Midorikawa,Kamen Rider Den-O & Kiva: Climax Deka
Actor: Hikaru Midorikawa,Starry Sky
Actor: Hikaru Midorikawa,Kirepapa.: Kirei na otô-san wa suki desuka?
Actor: Hikaru Midorikawa,Clannad
Actor: Hikaru Midorikawa,Clannad
Actor: Hikaru Midorikawa,JoJo's Bizarre Adventure: Phantom Blood
Actor: Hikaru Midorikawa,The Story of Saiunkoku
Actor: Hikaru Midorikawa,The Galaxy Railways: A Letter from the Abandoned Planet
Actor: Hikaru Midorikawa,The Galaxy Railways: Eternal Divergence
Actor: Hikaru Midorikawa,Air Gear
Actor: Hikaru Midorikawa,Angel's Feather
Actor: Hikaru Midorikawa,Doraemon
Actor: Hikaru Midorikawa,Rabugecchu: Mirakuru seiyû hakusho
Actor: Hikaru Midorikawa,Deep Imagination
Actor: Hikaru Midorikawa,Kiss in the Dark
Actor: Hikaru Midorikawa,Kiss in the Dark
Actor: Hikaru Midorikawa,Magical Girl Lyrical Nanoha A's
Actor: Hikaru Midorikawa,Naruto
Actor: Hikaru Midorikawa,Super Robot Wars: Original Generation: The Animation
Actor: Hikaru Midorikawa,Tokusou Sentai Dekaranger vs Abaranger
Actor: Hikaru Midorikawa,Air: The Motion Picture
Actor: Hikaru Midorikawa,Sukisho
Actor: Hikaru Midorikawa,Xenosaga: The Animation
Actor: Hikaru Midorikawa,Flame of Recca: Final Burning
Actor: Hikaru Midorikawa,Maple Colors
Actor: Hikaru Midorikawa,Kakyûsei 2: Hitomi no naka no shôjo-tachi
Actor: Hikaru Midorikawa,Tsuki wa higashi ni hi wa nishi ni: Operation Sanctuary
Actor: Hikaru Midorikawa,Sergeant Keroro
Actor: Hikaru Midorikawa,Bakuryû sentai Abarenjâ vs Harikenjâ
Actor: Hikaru Midorikawa,Seinto Seiya: Tenkai-hen joso - Overture
Actor: Hikaru Midorikawa,Area 88
Actor: Hikaru Midorikawa,Bakuryuu Sentai Abaranger
Actor: Hikaru Midorikawa,Gravion Zwei
Actor: Hikaru Midorikawa,The Galaxy Railways
Actor: Hikaru Midorikawa,Kill Bill: Vol. 1
Actor: Hikaru Midorikawa,Bakuryuu Sentai Abaranger Deluxe: Abare Summer Is Freezing Cold
Actor: Hikaru Midorikawa,Kid's Story
Actor: Hikaru Midorikawa,Detective School Q
Actor: Hikaru Midorikawa,Saint Beast
Actor: Hikaru Midorikawa,Bobobo-bo Bo-bobo
Actor: Hikaru Midorikawa,Gravion
Actor: Hikaru Midorikawa,Fushigi Yûgi: The Mysterious Play - Eikoden
Actor: Hikaru Midorikawa,Fushigi Yûgi - The Mysterious Play
Actor: Hikaru Midorikawa,Comedy
Actor: Hikaru Midorikawa,Tokyo Mew Mew
Actor: Hikaru Midorikawa,End of the World
Actor: Hikaru Midorikawa,Ten Tokyo Warriors
Actor: Hikaru Midorikawa,Slayers Premium
Actor: Hikaru Midorikawa,Saber Marionette J Again OVA
Actor: Hikaru Midorikawa,Final Fantasy: Unlimited
Actor: Hikaru Midorikawa,s-CRY-ed
Actor: Hikaru Midorikawa,Gundam Evolve
Actor: Hikaru Midorikawa,Star Ocean EX
Actor: Hikaru Midorikawa,GTO: Great Teacher Onizuka
Actor: Hikaru Midorikawa,Kyûkyû sentai Go Go Five vs Gingaman
Actor: Hikaru Midorikawa,Mirai Sentai Timeranger
Actor: Hikaru Midorikawa,Triangle Heart: Sweet Songs Forever
Actor: Hikaru Midorikawa,Brigadoon: Marin to Melan
Actor: Hikaru Midorikawa,Kyuukyuu Sentai GoGoFive
Actor: Hikaru Midorikawa,Weiß Kreuz: OVA
Actor: Hikaru Midorikawa,Kyukyu Sentai GoGoFive: Sudden Shock! A New Warrior
Actor: Hikaru Midorikawa,Saber Marionette J to X
Actor: Hikaru Midorikawa,Yu-Gi-Oh!
Actor: Hikaru Midorikawa,Sotsugyo M ore-tachi no kanibaru
Actor: Hikaru Midorikawa,Knight Hunters
Actor: Hikaru Midorikawa,Pokémon
Actor: Hikaru Midorikawa,Gundam Wing: The Movie - Endless Waltz
Actor: Hikaru Midorikawa,Flame of Recca
Actor: Hikaru Midorikawa,Jigoku Sensei Nube OVA
Actor: Hikaru Midorikawa,Psychic Force Radio Drama CD Vol. 3
Actor: Hikaru Midorikawa,Cowboy Bebop
Actor: Hikaru Midorikawa,Recca no hono supesharu CD dorama: Hokage dai uronkai tsuyoi no wa dareda?!
Actor: Hikaru Midorikawa,Psychic Force Radio Drama CD Vol. 2
Actor: Hikaru Midorikawa,Yu-Gi-Oh!
Actor: Hikaru Midorikawa,Lost Universe
Actor: Hikaru Midorikawa,Hyper Speed GranDoll
Actor: Hikaru Midorikawa,Saber Marionette J Again
Actor: Hikaru Midorikawa,Dragon Ball GT
Actor: Hikaru Midorikawa,Revolutionary Girl Utena
Actor: Hikaru Midorikawa,Mobile Suit Gundam Wing: Endless Waltz
Actor: Hikaru Midorikawa,Maze
Actor: Hikaru Midorikawa,Fushigi Yûgi: The Mysterious Play - Reflections OAV 2
Actor: Hikaru Midorikawa,Saber Marionette J
Actor: Hikaru Midorikawa,Gestalt
Actor: Hikaru Midorikawa,Legend of Crystania: The Chaos Ring
Actor: Hikaru Midorikawa,Fushigi Yûgi: Memories First OAV
Actor: Hikaru Midorikawa,Jigoku sensei Nube
Actor: Hikaru Midorikawa,Mobile Suit Gundam Wing
Actor: Hikaru Midorikawa,Slam Dunk
Actor: Hikaru Midorikawa,Fire Emblem
Actor: Hikaru Midorikawa,Tokyo Revelation
Actor: Hikaru Midorikawa,After School in the Teacher's Lounge
Actor: Hikaru Midorikawa,Dragon Ball Z
Actor: Hikaru Midorikawa,Slam Dunk: Hoero Basketman Tamashii! Hanamichi to Rukawa no Atsuki Natsu
Actor: Hikaru Midorikawa,Saber Marionette R
Actor: Hikaru Midorikawa,"Don't Lose, Makendo!"
Actor: Hikaru Midorikawa,Marriage
Actor: Hikaru Midorikawa,Seirei Tsukai
Actor: Hikaru Midorikawa,Dragon Ball Z: Revival Fusion
Actor: Hikaru Midorikawa,Slam Dunk: Shôhoku Saidai no Kiki! Moero Sakuragi Hanamichi
Actor: Hikaru Midorikawa,Bounty Dog
Actor: Hikaru Midorikawa,Maps
Actor: Hikaru Midorikawa,Aoki densetsu shuto
Actor: Hikaru Midorikawa,Slam Dunk: Zenkoku Seiha da! Sakuragi Hanamichi
Actor: Hikaru Midorikawa,Slam Dunk: The Movie
Actor: Hikaru Midorikawa,B.B. Fish
Actor: Hikaru Midorikawa,Looking Back at It All: The Dragon Ball Z Year-End Show!
Actor: Hikaru Midorikawa,Sailor Moon R: The Movie: The Promise of the Rose
Actor: Hikaru Midorikawa,Aoki Densetsu Shoot!
Actor: Hikaru Midorikawa,The Cockpit
Actor: Hikaru Midorikawa,Rokudenashi Blues 1993
Actor: Hikaru Midorikawa,Sailor Moon
Actor: Hikaru Midorikawa,Ocean Waves
Actor: Hikaru Midorikawa,Denkô chôjin Guriddoman
Actor: Hikaru Midorikawa,Mobile Suit V Gundam
Actor: Hikaru Midorikawa,Villgust
Actor: Hikaru Midorikawa,Legend of the Galactic Heroes Gaiden: Golden Wings
Actor: Hikaru Midorikawa,Tenchi Muyo!
Actor: Hikaru Midorikawa,Dragon Quest Great Adventure of Dai! Destroy!! The Reborn 6 Commanders
Actor: Hikaru Midorikawa,Babel II: Perfect Collection
Actor: Hikaru Midorikawa,Dragon Quest: Great Adventure of Dai! Disciple of Aban
Actor: Hikaru Midorikawa,Here Is Greenwood
Actor: Hikaru Midorikawa,Soukou Kyojin Z-Knight
Actor: Hikaru Midorikawa,3x3 Eyes
Actor: Hikaru Midorikawa,Doragon kuesuto: Gureto Adobencha
Actor: Hikaru Midorikawa,Slow Step
Actor: Hikaru Midorikawa,Dragon Ball Z: Lord Slug
Actor: Hikaru Midorikawa,Future GPX Cyber Formula
Actor: Hikaru Midorikawa,Goldfish Warning!
Actor: Hikaru Midorikawa,Vampire Wars
Actor: Hikaru Midorikawa,Earthian
Actor: Hiroshi Kamiya,Eiga Bakuten!!
Actor: Hiroshi Kamiya,One Piece
Actor: Hiroshi Kamiya,The Duke of Death and His Maid
Actor: Hiroshi Kamiya,Mashin Sentai Kiramager Spin-Off: Yodonna 2
Actor: Hiroshi Kamiya,Uramichi Oniisan
Actor: Hiroshi Kamiya,Mashin Sentai Kiramager Spin-Off: Yodonna
Actor: Hiroshi Kamiya,Kamen Rider Saber + Kikai Sentai Zenkaiger: Super Hero Senki
Actor: Hiroshi Kamiya,Gekijou Henshuuban Kakushigoto: Himegoto wa Nandesuka
Actor: Hiroshi Kamiya,Fruits Basket
Actor: Hiroshi Kamiya,SSSS.Dynazenon
Actor: Hiroshi Kamiya,The Journey
Actor: Hiroshi Kamiya,Bakuten!
Actor: Hiroshi Kamiya,Shinchan
Actor: Hiroshi Kamiya,Attack on Titan
Actor: Hiroshi Kamiya,Natsume's Book of Friends: The Waking Rock and the Strange Visitor
Actor: Hiroshi Kamiya,Skate Leading Stars
Actor: Hiroshi Kamiya,Haikyuu!!
Actor: Hiroshi Kamiya,Shuta Sueyoshi with Totoko Nya & Matsunoke 6-kyoudai: Max Charm Faces - Kanojo wa saikou!!!!!!!
Actor: Hiroshi Kamiya,Osomatsu-san
Actor: Hiroshi Kamiya,Shinchan: Crash! Scribble Kingdom and Almost Four Heroes
Actor: Hiroshi Kamiya,Words Bubble Up Like Soda Pop
Actor: Hiroshi Kamiya,Kakushigoto
Actor: Hiroshi Kamiya,Dino Girl Gauko
Actor: Hiroshi Kamiya,Isekai Quartet
Actor: Hiroshi Kamiya,The Disastrous Life of Saiki K.: Reawakened
Actor: Hiroshi Kamiya,Carole & Tuesday
Actor: Hiroshi Kamiya,Bungou Stray Dogs
Actor: Hiroshi Kamiya,Lupinranger vs. Patranger vs. Kyuranger
Actor: Hiroshi Kamiya,Black Clover
Actor: Hiroshi Kamiya,Osomatsusan the Movie
Actor: Hiroshi Kamiya,Star Blazers 2202
Actor: Hiroshi Kamiya,Fate/Stay Night: Heaven's Feel II. Lost Butterfly
Actor: Hiroshi Kamiya,The Disastrous Life of Saiki K.
Actor: Hiroshi Kamiya,Boarding School Juliet
Actor: Hiroshi Kamiya,Zoku Owarimonogatari
Actor: Hiroshi Kamiya,Muhyo & Roji's Bureau of Supernatural Investigation
Actor: Hiroshi Kamiya,Inazuma Eleven: Orion no Kokuin
Actor: Hiroshi Kamiya,Overlord
Actor: Hiroshi Kamiya,Uchu Sentai Kyuranger vs. Space Squad
Actor: Hiroshi Kamiya,Today's Menu for the Emiya Family
Actor: Hiroshi Kamiya,The Seven Deadly Sins
Actor: Hiroshi Kamiya,Ultraman Geed: Connect the Wishes!
Actor: Hiroshi Kamiya,Fate/Extra Last Encore
Actor: Hiroshi Kamiya,Uchu Sentai Kyuranger
Actor: Hiroshi Kamiya,Attack on Titan: The Roar of Awakening
Actor: Hiroshi Kamiya,Uchu Sentai Kyuranger: Episode of Stinger
Actor: Hiroshi Kamiya,Fate/Stay Night: Heaven's Feel - I. Presage Flower
Actor: Hiroshi Kamiya,Children of the Whales
Actor: Hiroshi Kamiya,Haikyû!!: Konseputo no tatakai
Actor: Hiroshi Kamiya,"I'm Sorry, I Love You"
Actor: Hiroshi Kamiya,Haikyû!!: Sainou to sensu
Actor: Hiroshi Kamiya,"From Episode of Stinger, Uchu Sentai Kyuranger: High School Wars"
Actor: Hiroshi Kamiya,Owarimonogatari
Actor: Hiroshi Kamiya,Uchu Sentai Kyuranger: The Geth Indaver's Counterattack
Actor: Hiroshi Kamiya,Convenience Store Boy Friends
Actor: Hiroshi Kamiya,Transformation Lessons: Let's Star Change Together!
Actor: Hiroshi Kamiya,"The Night Is Short, Walk on Girl"
Actor: Hiroshi Kamiya,Blue Exorcist: Kyoto Saga
Actor: Hiroshi Kamiya,Chou Super Hero Taisen: Kamen Rider vs. Super Sentai
Actor: Hiroshi Kamiya,Kuroko's Basketball: Last Game
Actor: Hiroshi Kamiya,Kizumonogatari Part 3: Reiketsu
Actor: Hiroshi Kamiya,The Great Passage
Actor: Hiroshi Kamiya,The Moment You Fall in Love
Actor: Hiroshi Kamiya,6-tsugo to ouma no monogatari
Actor: Hiroshi Kamiya,Kuroko No Basket Movie 3: Winter Cup Soushuuhen - Tobira No Mukou
Actor: Hiroshi Kamiya,Tôkyô Wan Pîsu Tawâ: Tongari Shima no Dai Hihô
Actor: Hiroshi Kamiya,Kuroko No Basket Movie 2: Winter Cup Soushuuhen - Namida No Saki E
Actor: Hiroshi Kamiya,Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari
Actor: Hiroshi Kamiya,Kizumonogatari Part 2: Nekketsu
Actor: Hiroshi Kamiya,Durarara!!x2
Actor: Hiroshi Kamiya,Binan Koukou Chikyuu Bouei-bu Love!
Actor: Hiroshi Kamiya,I Want to Let You Know That I Love You
Actor: Hiroshi Kamiya,Noragami
Actor: Hiroshi Kamiya,Prison School
Actor: Hiroshi Kamiya,Dou Kyu Sei: Classmates
Actor: Hiroshi Kamiya,Koyomimonogatari
Actor: Hiroshi Kamiya,Kizumonogatari Part 1: Tekketsu
Actor: Hiroshi Kamiya,Working!!
Actor: Hiroshi Kamiya,Kuroko no Basket: Saikou no Present Desu
Actor: Hiroshi Kamiya,Attack on Titan: Junior High
Actor: Hiroshi Kamiya,7th Dragon 2020 & 2020-II: Tokyo Chronicle
Actor: Hiroshi Kamiya,Haikyuu!! The Movie 2: The Winner and the Loser
Actor: Hiroshi Kamiya,Seiyu's Life!
Actor: Hiroshi Kamiya,Wooser no Sono Higurashi
Actor: Hiroshi Kamiya,Haikyuu!! The Movie 1: The End and the Beginning
Actor: Hiroshi Kamiya,Kuroko's Basketball
Actor: Hiroshi Kamiya,Gekijôban Shingeki no Kyojin Kôhen: Jiyû no tsubasa
Actor: Hiroshi Kamiya,Replay & Destroy
Actor: Hiroshi Kamiya,Fate/stay night: Unlimited Blade Works
Actor: Hiroshi Kamiya,Tsukimonogatari
Actor: Hiroshi Kamiya,Rakuen Tsuiho: Expelled from Paradise
Actor: Hiroshi Kamiya,Attack on Titan: Crimson Bow and Arrow
Actor: Hiroshi Kamiya,Sword Art Online
Actor: Hiroshi Kamiya,Space Dandy
Actor: Hiroshi Kamiya,Kuroko no Basket: Mou Ikkai Yarimasen ka
Actor: Hiroshi Kamiya,Kamigami no asobi
Actor: Hiroshi Kamiya,Broken Blade
Actor: Hiroshi Kamiya,Captain Earth
Actor: Hiroshi Kamiya,Super Hero Taisen Kamen Rider feat. Super Sentai: Heisei Rider vs. Showa Rider
Actor: Hiroshi Kamiya,Hamatora
Actor: Hiroshi Kamiya,Seinto Seiya: Omega
Actor: Hiroshi Kamiya,Maoyu ~ Archenemy & Hero
Actor: Hiroshi Kamiya,Natsume Yujin-cho OVA
Actor: Hiroshi Kamiya,Lupin III: Princess of the Breeze
Actor: Hiroshi Kamiya,Kidou Senshi Gundam AGE: Memory of Eden
Actor: Hiroshi Kamiya,Brothers Conflict
Actor: Hiroshi Kamiya,Eiga Kureyon Shinchan: Bakauma! B-kyu gurume sabaibaru!!
Actor: Hiroshi Kamiya,Devil Survivor 2: The Animation
Actor: Hiroshi Kamiya,Karneval
Actor: Hiroshi Kamiya,Polar Bear's Café
Actor: Hiroshi Kamiya,Kuroko no Basket: Tip Off
Actor: Hiroshi Kamiya,Nekomonogatari (Kuro)
Actor: Hiroshi Kamiya,Blue Exorcist: The Movie
Actor: Hiroshi Kamiya,Ultra Zero Fight
Actor: Hiroshi Kamiya,Fusé: Memoirs of a Huntress
Actor: Hiroshi Kamiya,Macross FB 7: Ore no Uta o Kike!
Actor: Hiroshi Kamiya,Ixion Saga DT
Actor: Hiroshi Kamiya,Kuroko no Basket NG-shuu
Actor: Hiroshi Kamiya,Shining Hearts
Actor: Hiroshi Kamiya,Nisemonogatari
Actor: Hiroshi Kamiya,Zan sayonara zetsubô sensei bangai-chi
Actor: Hiroshi Kamiya,Brave 10
Actor: Hiroshi Kamiya,Ultraman Zero Gaiden: Killer the Beatstar Stage II: Oath of the Meteor
Actor: Hiroshi Kamiya,Eternal Quon 6: Eternal Quon
Actor: Hiroshi Kamiya,Ultraman Zero Gaiden: Killer the Beatstar
Actor: Hiroshi Kamiya,The Voice Makes a Miracle
Actor: Hiroshi Kamiya,Eternal Quon 5: The Return of the Invincible
Actor: Hiroshi Kamiya,Carnival Phantasm
Actor: Hiroshi Kamiya,The World's Greatest First Love
Actor: Hiroshi Kamiya,Ao no ekusoshisuto: Kuro no iede
Actor: Hiroshi Kamiya,Majikoi ~ Oh! Samurai Girls
Actor: Hiroshi Kamiya,Blue Exorcist
Actor: Hiroshi Kamiya,Eternal Quon 4: The Roaring Anxiety
Actor: Hiroshi Kamiya,Eternal Quon 3: The Complicity of Dreams
Actor: Hiroshi Kamiya,Eternal Quon 2: Dancing Orchid in Chaos
Actor: Hiroshi Kamiya,Eternal Quon 1: The Ephemeral Petal
Actor: Hiroshi Kamiya,Broken Blade: Enclave of Lamentations
Actor: Hiroshi Kamiya,Durarara!!
Actor: Hiroshi Kamiya,Ultraman Zero: The Revenge of Belial
Actor: Hiroshi Kamiya,Angel Beats!
Actor: Hiroshi Kamiya,Break Blade: The Earth of Calamity
Actor: Hiroshi Kamiya,Broken Blade: Scars from an Assassin's Blade
Actor: Hiroshi Kamiya,Mobile Suit Gundam 00: A Wakening of the Trailblazer
Actor: Hiroshi Kamiya,Arakawa Under the Bridge
Actor: Hiroshi Kamiya,Broken Blade: The Split Path
Actor: Hiroshi Kamiya,Bakemonogatari
Actor: Hiroshi Kamiya,Broken Blade: The Time of Awakening
Actor: Hiroshi Kamiya,Uragiri wa Boku no Namae o Shitteiru
Actor: Hiroshi Kamiya,Kobato.
Actor: Hiroshi Kamiya,Kachou no Koi
Actor: Hiroshi Kamiya,"Yondemasu yo, Azazel-san."
Actor: Hiroshi Kamiya,Gekijouban Fate/Stay Night: Unlimited Blade Works
Actor: Hiroshi Kamiya,Macross Frontier: The False Songstress
Actor: Hiroshi Kamiya,Seinto Seiya: The Lost Canvas - Meio Shinwa
Actor: Hiroshi Kamiya,Zan sayonara zetsubô sensei
Actor: Hiroshi Kamiya,Polyphonica Crimson S
Actor: Hiroshi Kamiya,Natsume's Book of Friends
Actor: Hiroshi Kamiya,Mobile Suit Gundam 00
Actor: Hiroshi Kamiya,Goku sayonara zetsubô sensei
Actor: Hiroshi Kamiya,Earl and Fairy
Actor: Hiroshi Kamiya,"Bleach: Fade to Black, I Call Your Name"
Actor: Hiroshi Kamiya,Farewell Kamen Rider Den-O: Final Countdown
Actor: Hiroshi Kamiya,Macross Frontier
Actor: Hiroshi Kamiya,Hidamari Sketch x 365
Actor: Hiroshi Kamiya,Monokurômu fakutâ
Actor: Hiroshi Kamiya,Zoku sayonara zetsubô sensei
Actor: Hiroshi Kamiya,"Goodbye, Mr. Despair"
Actor: Hiroshi Kamiya,Gintama
Actor: Hiroshi Kamiya,Polyphonica
Actor: Hiroshi Kamiya,Fist of the Blue Sky
Actor: Hiroshi Kamiya,El Cazador de la Bruja
Actor: Hiroshi Kamiya,Honey and Clover II
Actor: Hiroshi Kamiya,Honey and Clover
Actor: Hiroshi Kamiya,Gakuen Heaven
Actor: Hiroshi Kamiya,Princess Princess
Actor: Hiroshi Kamiya,Fate/stay night
Actor: Hiroshi Kamiya,Ergo Proxy
Actor: Hiroshi Kamiya,Moon Phase
Actor: Hiroshi Kamiya,The Law of Ueki
Actor: Hiroshi Kamiya,Canvas2: Niji iro no sukecchi
Actor: Hiroshi Kamiya,Kamen Rider: The First
Actor: Hiroshi Kamiya,Pani poni dasshu!
Actor: Hiroshi Kamiya,Reservoir Chronicle: Tsubasa
Actor: Hiroshi Kamiya,"Iriya no sora, UFO no natsu: Rabu retâ"
Actor: Hiroshi Kamiya,"Iriya no sora, UFO no natsu: Daisanshu sekkin sôgû"
Actor: Hiroshi Kamiya,Gantz
Actor: Hiroshi Kamiya,Desert Punk
Actor: Hiroshi Kamiya,Agatha Christie's Great Detectives Poirot and Marple
Actor: Hiroshi Kamiya,Diamond Daydreams
Actor: Hiroshi Kamiya,Burn-Up Scramble
Actor: Hiroshi Kamiya,Ultra Maniac
Actor: Hiroshi Kamiya,SD Gundam Force
Actor: Hiroshi Kamiya,Green Green
Actor: Hiroshi Kamiya,Pokémon
Actor: Hiroshi Kamiya,Zatch Bell!
Actor: Hiroshi Kamiya,Sonic X
Actor: Hiroshi Kamiya,I'll/CKBC
Actor: Hiroshi Kamiya,Generation of Chaos Next: Chikai no Pendant
Actor: Hiroshi Kamiya,Digimon Frontier
Actor: Hiroshi Kamiya,Psychic Academy
Actor: Hiroshi Kamiya,Super GALS!
Actor: Hiroshi Kamiya,Kanon
Actor: Hiroshi Kamiya,Mirage of Blaze
Actor: Hiroshi Kamiya,Corrector Yui
Actor: Hiroshi Kamiya,Sorcerous Stabber Orphen
Actor: Hiroshi Kamiya,Trigun
Actor: Hiroshi Kamiya,Yu-Gi-Oh!
Actor: Hiroshi Kamiya,Psycho Diver: Soul Siren
Actor: Hiroshi Kamiya,Dragon Ball GT
Actor: Hiroshi Kamiya,Armitage III
Actor: Hiroshi Kamiya,Magical Girl Pretty Sammy
Actor: Junko Minagawa,Shin Tennis no Ouji-sama: U-17 World Cup
Actor: Junko Minagawa,Aria the Crepuscolo
Actor: Junko Minagawa,Black Clover
Actor: Junko Minagawa,Eiga Doraemon: Nobita no getsumen tansaki
Actor: Junko Minagawa,Code Geass: Lelouch of the Re;Surrection
Actor: Junko Minagawa,The Prince of Tennis Best Games!!
Actor: Junko Minagawa,Code Geass: Lelouch of the Rebellion - Emperor
Actor: Junko Minagawa,B: The Beginning
Actor: Junko Minagawa,Code Geass: Lelouch of the Rebellion II - Transgression
Actor: Junko Minagawa,Land of the Lustrous
Actor: Junko Minagawa,Sorcery in the Big City
Actor: Junko Minagawa,Code Geass: Lelouch of the Rebellion I - Initiation
Actor: Junko Minagawa,ID-0
Actor: Junko Minagawa,Yona of the Dawn OVA
Actor: Junko Minagawa,Drifters
Actor: Junko Minagawa,Sailor Moon Crystal
Actor: Junko Minagawa,Super Lovers
Actor: Junko Minagawa,Aria the Avvenire
Actor: Junko Minagawa,Yona of the Dawn
Actor: Junko Minagawa,Monsuta Hai Kowa ike Garuzu
Actor: Junko Minagawa,Brynhildr in the Darkness
Actor: Junko Minagawa,Avengers Confidential: Black Widow & Punisher
Actor: Junko Minagawa,Iron Man: Rise of Technovore
Actor: Junko Minagawa,Smile PreCure!
Actor: Junko Minagawa,Resident Evil: Damnation
Actor: Junko Minagawa,Campione!
Actor: Junko Minagawa,Code Geass
Actor: Junko Minagawa,Starship Troopers: Invasion
Actor: Junko Minagawa,Naruto SD: Rock Lee & His Ninja Pals
Actor: Junko Minagawa,Daily Lives of High School Boys
Actor: Junko Minagawa,The New Prince of Tennis
Actor: Junko Minagawa,Gekijouban Tenisu no oujisama: Eikokushiki teikyujou kessen!
Actor: Junko Minagawa,Gekijouban Mahou sensei Negima! Anime Final
Actor: Junko Minagawa,Tennis no Ouji-sama OVA Another Story II ~Ano Toki no Bokura
Actor: Junko Minagawa,Kampfer: Fur Die Liebe
Actor: Junko Minagawa,Daimajin Kanon
Actor: Junko Minagawa,Cobra the Animation
Actor: Junko Minagawa,A Certain Scientific Railgun
Actor: Junko Minagawa,Darker Than Black: Gaiden
Actor: Junko Minagawa,Duel Masters: Black Moon God Emperor (Lunatic God Saga)
Actor: Junko Minagawa,Pandora Hearts
Actor: Junko Minagawa,Canaan
Actor: Junko Minagawa,Naruto Shippûden: The Movie 3: Inheritors of the Will of Fire
Actor: Junko Minagawa,Basquash!
Actor: Junko Minagawa,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message
Actor: Junko Minagawa,Valkyria Chronicles
